year,month,month_date,country,visitor_arrivals,is_top10,previous_year_arrivals,visitor_yoy_pct
2014,6,20140601,Saudi Arabia,2205.0,0,2839.0,-22.33
2014,7,20140701,Saudi Arabia,1760.0,0,935.0,88.24
2014,8,20140801,Saudi Arabia,5290.0,0,3606.0,46.7
2014,9,20140901,Saudi Arabia,2311.0,0,1089.0,112.21
2014,10,20141001,Saudi Arabia,2349.0,0,2588.0,-9.23
2014,11,20141101,Saudi Arabia,1660.0,0,1007.0,64.85
2014,12,20141201,Saudi Arabia,1292.0,0,1219.0,5.99
2015,1,20150101,Saudi Arabia,2500.0,0,2617.0,-4.47
2015,2,20150201,Saudi Arabia,948.0,0,1322.0,-28.29
2015,3,20150301,Saudi Arabia,1777.0,0,2037.0,-12.76
2015,4,20150401,Saudi Arabia,873.0,0,1379.0,-36.69
2015,5,20150501,Saudi Arabia,711.0,0,1556.0,-54.31
2015,6,20150601,Saudi Arabia,735.0,0,2205.0,-66.67
2015,7,20150701,Saudi Arabia,2177.0,0,1760.0,23.69
2015,8,20150801,Saudi Arabia,1932.0,0,5290.0,-63.48
2015,9,20150901,Saudi Arabia,1845.0,0,2311.0,-20.16
2015,10,20151001,Saudi Arabia,893.0,0,2349.0,-61.98
2015,11,20151101,Saudi Arabia,797.0,0,1660.0,-51.99
2015,12,20151201,Saudi Arabia,903.0,0,1292.0,-30.11
2016,1,20160101,Saudi Arabia,1420.0,0,2500.0,-43.2
2016,2,20160201,Saudi Arabia,797.0,0,948.0,-15.93
2016,3,20160301,Saudi Arabia,1332.0,0,1777.0,-25.04
2016,4,20160401,Saudi Arabia,789.0,0,873.0,-9.62
2016,5,20160501,Saudi Arabia,1049.0,0,711.0,47.54
2016,6,20160601,Saudi Arabia,501.0,0,735.0,-31.84
2016,7,20160701,Saudi Arabia,2278.0,0,2177.0,4.64
2016,8,20160801,Saudi Arabia,2074.0,0,1932.0,7.35
2016,9,20160901,Saudi Arabia,1750.0,0,1845.0,-5.15
2016,10,20161001,Saudi Arabia,598.0,0,893.0,-33.03
2016,11,20161101,Saudi Arabia,1123.0,0,797.0,40.9
2016,12,20161201,Saudi Arabia,809.0,0,903.0,-10.41
2017,1,20170101,Saudi Arabia,1065.0,0,1420.0,-25.0
2017,2,20170201,Saudi Arabia,835.0,0,797.0,4.77
2017,3,20170301,Saudi Arabia,1111.0,0,1332.0,-16.59
2017,4,20170401,Saudi Arabia,928.0,0,789.0,17.62
2017,5,20170501,Saudi Arabia,594.0,0,1049.0,-43.37
2017,6,20170601,Saudi Arabia,640.0,0,501.0,27.74
2017,7,20170701,Saudi Arabia,1427.0,0,2278.0,-37.36
2017,8,20170801,Saudi Arabia,1315.0,0,2074.0,-36.6
2017,9,20170901,Saudi Arabia,883.0,0,1750.0,-49.54
2017,10,20171001,Saudi Arabia,621.0,0,598.0,3.85
2017,11,20171101,Saudi Arabia,754.0,0,1123.0,-32.86
2017,12,20171201,Saudi Arabia,817.0,0,809.0,0.99
2018,1,20180101,Saudi Arabia,1276.0,0,1065.0,19.81
2018,2,20180201,Saudi Arabia,523.0,0,835.0,-37.37
2018,3,20180301,Saudi Arabia,903.0,0,1111.0,-18.72
2018,4,20180401,Saudi Arabia,625.0,0,928.0,-32.65
2018,5,20180501,Saudi Arabia,452.0,0,594.0,-23.91
2018,6,20180601,Saudi Arabia,1183.0,0,640.0,84.84
2018,7,20180701,Saudi Arabia,1708.0,0,1427.0,19.69
2018,8,20180801,Saudi Arabia,1677.0,0,1315.0,27.53
2018,9,20180901,Saudi Arabia,807.0,0,883.0,-8.61
2018,10,20181001,Saudi Arabia,703.0,0,621.0,13.2
2018,11,20181101,Saudi Arabia,768.0,0,754.0,1.86
2018,12,20181201,Saudi Arabia,1304.0,0,817.0,59.61
2019,1,20190101,Saudi Arabia,963.0,0,1276.0,-24.53
2019,2,20190201,Saudi Arabia,765.0,0,523.0,46.27
2019,3,20190301,Saudi Arabia,952.0,0,903.0,5.43
2019,4,20190401,Saudi Arabia,1019.0,0,625.0,63.04
2019,5,20190501,Saudi Arabia,378.0,0,452.0,-16.37
2019,6,20190601,Saudi Arabia,2204.0,0,1183.0,86.31
2019,7,20190701,Saudi Arabia,2489.0,0,1708.0,45.73
2019,8,20190801,Saudi Arabia,2490.0,0,1677.0,48.48
2019,9,20190901,Saudi Arabia,959.0,0,807.0,18.84
2019,10,20191001,Saudi Arabia,909.0,0,703.0,29.3
2019,11,20191101,Saudi Arabia,999.0,0,768.0,30.08
2019,12,20191201,Saudi Arabia,1344.0,0,1304.0,3.07
2023,1,20230101,Saudi Arabia,532.0,0,963.0,-44.76
2023,2,20230201,Saudi Arabia,688.0,0,765.0,-10.07
2023,3,20230301,Saudi Arabia,880.0,0,952.0,-7.56
2023,4,20230401,Saudi Arabia,750.0,0,1019.0,-26.4
2023,5,20230501,Saudi Arabia,836.0,0,378.0,121.16
2023,6,20230601,Saudi Arabia,2965.0,0,2204.0,34.53
2023,7,20230701,Saudi Arabia,5249.0,0,2489.0,110.89
2023,8,20230801,Saudi Arabia,3123.0,0,2490.0,25.42
2023,9,20230901,Saudi Arabia,1844.0,0,959.0,92.28
2023,10,20231001,Saudi Arabia,1764.0,0,909.0,94.06
2023,11,20231101,Saudi Arabia,2652.0,0,999.0,165.47
2023,12,20231201,Saudi Arabia,1568.0,0,1344.0,16.67
2024,1,20240101,Saudi Arabia,2080.0,0,532.0,290.98
2024,2,20240201,Saudi Arabia,2003.0,0,688.0,191.13
2024,3,20240301,Saudi Arabia,813.0,0,880.0,-7.61
2024,4,20240401,Saudi Arabia,1956.0,0,750.0,160.8
2024,5,20240501,Saudi Arabia,1402.0,0,836.0,67.7
2024,6,20240601,Saudi Arabia,3651.0,0,2965.0,23.14
2024,7,20240701,Saudi Arabia,4557.0,0,5249.0,-13.18
2024,8,20240801,Saudi Arabia,3065.0,0,3123.0,-1.86
2024,9,20240901,Saudi Arabia,1929.0,0,1844.0,4.61
2024,10,20241001,Saudi Arabia,1597.0,0,1764.0,-9.47
2024,11,20241101,Saudi Arabia,3429.0,0,2652.0,29.3
2024,12,20241201,Saudi Arabia,1914.0,0,1568.0,22.07
2025,1,20250101,Saudi Arabia,2381.0,0,2080.0,14.47
2025,2,20250201,Saudi Arabia,1856.0,0,2003.0,-7.34
2025,3,20250301,Saudi Arabia,1401.0,0,813.0,72.32
2025,4,20250401,Saudi Arabia,2251.0,0,1956.0,15.08
2025,5,20250501,Saudi Arabia,1616.0,0,1402.0,15.26
2025,6,20250601,Saudi Arabia,3991.0,0,3651.0,9.31
2025,7,20250701,Saudi Arabia,5047.0,0,4557.0,10.75
2025,8,20250801,Saudi Arabia,3941.0,0,3065.0,28.58
2025,9,20250901,Saudi Arabia,1950.0,0,1929.0,1.09
2025,10,20251001,Saudi Arabia,1796.0,0,1597.0,12.46
2025,11,20251101,Saudi Arabia,2979.0,0,3429.0,-13.12
2025,12,20251201,Saudi Arabia,1726.0,0,1914.0,-9.82
2026,1,20260101,Saudi Arabia,2720.0,0,2381.0,14.24
2026,2,20260201,Saudi Arabia,685.0,0,1856.0,-63.09
2026,3,20260301,Saudi Arabia,874.0,0,1401.0,-37.62
2026,4,20260401,Saudi Arabia,703.0,0,2251.0,-68.77
2026,5,20260501,Saudi Arabia,1615.0,0,1616.0,-0.06
2026,6,20260601,Saudi Arabia,1808.0,0,3991.0,-54.7
2026,7,20260701,Saudi Arabia,4013.0,0,5047.0,-20.49
2008,1,20080101,South Africa (Rep of),4407.0,0,,
2008,2,20080201,South Africa (Rep of),1893.0,0,,
2008,3,20080301,South Africa (Rep of),3889.0,0,,
2008,4,20080401,South Africa (Rep of),3837.0,0,,
2008,5,20080501,South Africa (Rep of),2405.0,0,,
2008,6,20080601,South Africa (Rep of),2835.0,0,,
2008,7,20080701,South Africa (Rep of),3415.0,0,,
2008,8,20080801,South Africa (Rep of),2753.0,0,,
2008,9,20080901,South Africa (Rep of),2781.0,0,,
2008,10,20081001,South Africa (Rep of),3859.0,0,,
2008,11,20081101,South Africa (Rep of),2765.0,0,,
2008,12,20081201,South Africa (Rep of),5244.0,0,,
2009,1,20090101,South Africa (Rep of),3416.0,0,4407.0,-22.49
2009,2,20090201,South Africa (Rep of),2016.0,0,1893.0,6.5
2009,3,20090301,South Africa (Rep of),2340.0,0,3889.0,-39.83
2009,4,20090401,South Africa (Rep of),2723.0,0,3837.0,-29.03
2009,5,20090501,South Africa (Rep of),2218.0,0,2405.0,-7.78
2009,6,20090601,South Africa (Rep of),2435.0,0,2835.0,-14.11
2009,7,20090701,South Africa (Rep of),3304.0,0,3415.0,-3.25
2009,8,20090801,South Africa (Rep of),2532.0,0,2753.0,-8.03
2009,9,20090901,South Africa (Rep of),2505.0,0,2781.0,-9.92
2009,10,20091001,South Africa (Rep of),3061.0,0,3859.0,-20.68
2009,11,20091101,South Africa (Rep of),2656.0,0,2765.0,-3.94
2009,12,20091201,South Africa (Rep of),5325.0,0,5244.0,1.54
2010,1,20100101,South Africa (Rep of),3470.0,0,3416.0,1.58
2010,2,20100201,South Africa (Rep of),1721.0,0,2016.0,-14.63
2010,3,20100301,South Africa (Rep of),2654.0,0,2340.0,13.42
2010,4,20100401,South Africa (Rep of),2722.0,0,2723.0,-0.04
2010,5,20100501,South Africa (Rep of),2170.0,0,2218.0,-2.16
2010,6,20100601,South Africa (Rep of),2155.0,0,2435.0,-11.5
2010,7,20100701,South Africa (Rep of),1870.0,0,3304.0,-43.4
2010,8,20100801,South Africa (Rep of),2107.0,0,2532.0,-16.79
2010,9,20100901,South Africa (Rep of),2995.0,0,2505.0,19.56
2010,10,20101001,South Africa (Rep of),2663.0,0,3061.0,-13.0
2010,11,20101101,South Africa (Rep of),2187.0,0,2656.0,-17.66
2010,12,20101201,South Africa (Rep of),5721.0,0,5325.0,7.44
2011,1,20110101,South Africa (Rep of),3908.0,0,3470.0,12.62
2011,2,20110201,South Africa (Rep of),1565.0,0,1721.0,-9.06
2011,3,20110301,South Africa (Rep of),2634.0,0,2654.0,-0.75
2011,4,20110401,South Africa (Rep of),3518.0,0,2722.0,29.24
2011,5,20110501,South Africa (Rep of),2028.0,0,2170.0,-6.54
2011,6,20110601,South Africa (Rep of),2117.0,0,2155.0,-1.76
2011,7,20110701,South Africa (Rep of),2965.0,0,1870.0,58.56
2011,8,20110801,South Africa (Rep of),1798.0,0,2107.0,-14.67
2011,9,20110901,South Africa (Rep of),2715.0,0,2995.0,-9.35
2011,10,20111001,South Africa (Rep of),2853.0,0,2663.0,7.13
2011,11,20111101,South Africa (Rep of),2100.0,0,2187.0,-3.98
2011,12,20111201,South Africa (Rep of),5305.0,0,5721.0,-7.27
2012,1,20120101,South Africa (Rep of),3185.0,0,3908.0,-18.5
2012,2,20120201,South Africa (Rep of),2172.0,0,1565.0,38.79
2012,3,20120301,South Africa (Rep of),2992.0,0,2634.0,13.59
2012,4,20120401,South Africa (Rep of),3018.0,0,3518.0,-14.21
2012,5,20120501,South Africa (Rep of),2251.0,0,2028.0,11.0
2012,6,20120601,South Africa (Rep of),2591.0,0,2117.0,22.39
2012,7,20120701,South Africa (Rep of),2674.0,0,2965.0,-9.81
2012,8,20120801,South Africa (Rep of),1841.0,0,1798.0,2.39
2012,9,20120901,South Africa (Rep of),2639.0,0,2715.0,-2.8
2012,10,20121001,South Africa (Rep of),2230.0,0,2853.0,-21.84
2012,11,20121101,South Africa (Rep of),2230.0,0,2100.0,6.19
2012,12,20121201,South Africa (Rep of),4940.0,0,5305.0,-6.88
2013,1,20130101,South Africa (Rep of),3191.0,0,3185.0,0.19
2013,2,20130201,South Africa (Rep of),1606.0,0,2172.0,-26.06
2013,3,20130301,South Africa (Rep of),3184.0,0,2992.0,6.42
2013,4,20130401,South Africa (Rep of),2494.0,0,3018.0,-17.36
2013,5,20130501,South Africa (Rep of),2301.0,0,2251.0,2.22
2013,6,20130601,South Africa (Rep of),2645.0,0,2591.0,2.08
2013,7,20130701,South Africa (Rep of),2528.0,0,2674.0,-5.46
2013,8,20130801,South Africa (Rep of),1730.0,0,1841.0,-6.03
2013,9,20130901,South Africa (Rep of),2934.0,0,2639.0,11.18
2013,10,20131001,South Africa (Rep of),2113.0,0,2230.0,-5.25
2013,11,20131101,South Africa (Rep of),1873.0,0,2230.0,-16.01
2013,12,20131201,South Africa (Rep of),5395.0,0,4940.0,9.21
2014,1,20140101,South Africa (Rep of),2829.0,0,3191.0,-11.34
2014,2,20140201,South Africa (Rep of),1729.0,0,1606.0,7.66
2014,3,20140301,South Africa (Rep of),2280.0,0,3184.0,-28.39
2014,4,20140401,South Africa (Rep of),3364.0,0,2494.0,34.88
2014,5,20140501,South Africa (Rep of),1912.0,0,2301.0,-16.91
2014,6,20140601,South Africa (Rep of),1800.0,0,2645.0,-31.95
2014,7,20140701,South Africa (Rep of),2448.0,0,2528.0,-3.16
2014,8,20140801,South Africa (Rep of),2037.0,0,1730.0,17.75
2014,9,20140901,South Africa (Rep of),2354.0,0,2934.0,-19.77
2014,10,20141001,South Africa (Rep of),1853.0,0,2113.0,-12.3
2014,11,20141101,South Africa (Rep of),2310.0,0,1873.0,23.33
2014,12,20141201,South Africa (Rep of),4842.0,0,5395.0,-10.25
2015,1,20150101,South Africa (Rep of),3255.0,0,2829.0,15.06
2015,2,20150201,South Africa (Rep of),1619.0,0,1729.0,-6.36
2015,3,20150301,South Africa (Rep of),2541.0,0,2280.0,11.45
2015,4,20150401,South Africa (Rep of),2885.0,0,3364.0,-14.24
2015,5,20150501,South Africa (Rep of),2351.0,0,1912.0,22.96
2015,6,20150601,South Africa (Rep of),2048.0,0,1800.0,13.78
2015,7,20150701,South Africa (Rep of),2752.0,0,2448.0,12.42
2015,8,20150801,South Africa (Rep of),2183.0,0,2037.0,7.17
2015,9,20150901,South Africa (Rep of),2642.0,0,2354.0,12.23
2015,10,20151001,South Africa (Rep of),2981.0,0,1853.0,60.87
2015,11,20151101,South Africa (Rep of),2347.0,0,2310.0,1.6
2015,12,20151201,South Africa (Rep of),4866.0,0,4842.0,0.5
2016,1,20160101,South Africa (Rep of),3359.0,0,3255.0,3.2
2016,2,20160201,South Africa (Rep of),1696.0,0,1619.0,4.76
2016,3,20160301,South Africa (Rep of),2966.0,0,2541.0,16.73
2016,4,20160401,South Africa (Rep of),3055.0,0,2885.0,5.89
2016,5,20160501,South Africa (Rep of),2202.0,0,2351.0,-6.34
2016,6,20160601,South Africa (Rep of),1832.0,0,2048.0,-10.55
2016,7,20160701,South Africa (Rep of),2806.0,0,2752.0,1.96
2016,8,20160801,South Africa (Rep of),2282.0,0,2183.0,4.54
2016,9,20160901,South Africa (Rep of),2430.0,0,2642.0,-8.02
2016,10,20161001,South Africa (Rep of),2809.0,0,2981.0,-5.77
2016,11,20161101,South Africa (Rep of),2092.0,0,2347.0,-10.86
2016,12,20161201,South Africa (Rep of),5305.0,0,4866.0,9.02
2017,1,20170101,South Africa (Rep of),3724.0,0,3359.0,10.87
2017,2,20170201,South Africa (Rep of),1687.0,0,1696.0,-0.53
2017,3,20170301,South Africa (Rep of),2759.0,0,2966.0,-6.98
2017,4,20170401,South Africa (Rep of),3789.0,0,3055.0,24.03
2017,5,20170501,South Africa (Rep of),2311.0,0,2202.0,4.95
2017,6,20170601,South Africa (Rep of),1936.0,0,1832.0,5.68
2017,7,20170701,South Africa (Rep of),2900.0,0,2806.0,3.35
2017,8,20170801,South Africa (Rep of),2226.0,0,2282.0,-2.45
2017,9,20170901,South Africa (Rep of),2638.0,0,2430.0,8.56
2017,10,20171001,South Africa (Rep of),2416.0,0,2809.0,-13.99
2017,11,20171101,South Africa (Rep of),2200.0,0,2092.0,5.16
2017,12,20171201,South Africa (Rep of),6040.0,0,5305.0,13.85
2018,1,20180101,South Africa (Rep of),3934.0,0,3724.0,5.64
2018,2,20180201,South Africa (Rep of),1899.0,0,1687.0,12.57
2018,3,20180301,South Africa (Rep of),3210.0,0,2759.0,16.35
2018,4,20180401,South Africa (Rep of),3373.0,0,3789.0,-10.98
2018,5,20180501,South Africa (Rep of),2237.0,0,2311.0,-3.2
2018,6,20180601,South Africa (Rep of),2772.0,0,1936.0,43.18
2018,7,20180701,South Africa (Rep of),3606.0,0,2900.0,24.34
2018,8,20180801,South Africa (Rep of),3052.0,0,2226.0,37.11
2018,9,20180901,South Africa (Rep of),3084.0,0,2638.0,16.91
2018,10,20181001,South Africa (Rep of),2712.0,0,2416.0,12.25
2018,11,20181101,South Africa (Rep of),2154.0,0,2200.0,-2.09
2018,12,20181201,South Africa (Rep of),6378.0,0,6040.0,5.6
2019,1,20190101,South Africa (Rep of),3566.0,0,3934.0,-9.35
2019,2,20190201,South Africa (Rep of),1845.0,0,1899.0,-2.84
2019,3,20190301,South Africa (Rep of),3219.0,0,3210.0,0.28
2019,4,20190401,South Africa (Rep of),3422.0,0,3373.0,1.45
2019,5,20190501,South Africa (Rep of),2560.0,0,2237.0,14.44
2019,6,20190601,South Africa (Rep of),3428.0,0,2772.0,23.67
2019,7,20190701,South Africa (Rep of),2900.0,0,3606.0,-19.58
2019,8,20190801,South Africa (Rep of),2815.0,0,3052.0,-7.77
2019,9,20190901,South Africa (Rep of),4257.0,0,3084.0,38.04
2019,10,20191001,South Africa (Rep of),3087.0,0,2712.0,13.83
2019,11,20191101,South Africa (Rep of),3042.0,0,2154.0,41.23
2019,12,20191201,South Africa (Rep of),8596.0,0,6378.0,34.78
2023,1,20230101,South Africa (Rep of),2229.0,0,3566.0,-37.49
2023,2,20230201,South Africa (Rep of),1698.0,0,1845.0,-7.97
2023,3,20230301,South Africa (Rep of),1995.0,0,3219.0,-38.02
2023,4,20230401,South Africa (Rep of),2177.0,0,3422.0,-36.38
2023,5,20230501,South Africa (Rep of),1823.0,0,2560.0,-28.79
2023,6,20230601,South Africa (Rep of),1946.0,0,3428.0,-43.23
2023,7,20230701,South Africa (Rep of),2166.0,0,2900.0,-25.31
2023,8,20230801,South Africa (Rep of),1718.0,0,2815.0,-38.97
2023,9,20230901,South Africa (Rep of),2323.0,0,4257.0,-45.43
2023,10,20231001,South Africa (Rep of),1833.0,0,3087.0,-40.62
2023,11,20231101,South Africa (Rep of),1789.0,0,3042.0,-41.19
2023,12,20231201,South Africa (Rep of),4221.0,0,8596.0,-50.9
2024,1,20240101,South Africa (Rep of),3197.0,0,2229.0,43.43
2024,2,20240201,South Africa (Rep of),1621.0,0,1698.0,-4.53
2024,3,20240301,South Africa (Rep of),2742.0,0,1995.0,37.44
2024,4,20240401,South Africa (Rep of),1986.0,0,2177.0,-8.77
2024,5,20240501,South Africa (Rep of),1775.0,0,1823.0,-2.63
2024,6,20240601,South Africa (Rep of),2529.0,0,1946.0,29.96
2024,7,20240701,South Africa (Rep of),2167.0,0,2166.0,0.05
2024,8,20240801,South Africa (Rep of),1902.0,0,1718.0,10.71
2024,9,20240901,South Africa (Rep of),2646.0,0,2323.0,13.9
2024,10,20241001,South Africa (Rep of),1970.0,0,1833.0,7.47
2024,11,20241101,South Africa (Rep of),1821.0,0,1789.0,1.79
2024,12,20241201,South Africa (Rep of),5336.0,0,4221.0,26.42
2025,1,20250101,South Africa (Rep of),2942.0,0,3197.0,-7.98
2025,2,20250201,South Africa (Rep of),1470.0,0,1621.0,-9.32
2025,3,20250301,South Africa (Rep of),2069.0,0,2742.0,-24.54
2025,4,20250401,South Africa (Rep of),3011.0,0,1986.0,51.61
2025,5,20250501,South Africa (Rep of),2156.0,0,1775.0,21.46
2025,6,20250601,South Africa (Rep of),2394.0,0,2529.0,-5.34
2025,7,20250701,South Africa (Rep of),3470.0,0,2167.0,60.13
2025,8,20250801,South Africa (Rep of),2525.0,0,1902.0,32.75
2025,9,20250901,South Africa (Rep of),2882.0,0,2646.0,8.92
2025,10,20251001,South Africa (Rep of),3494.0,0,1970.0,77.36
2025,11,20251101,South Africa (Rep of),2863.0,0,1821.0,57.22
2025,12,20251201,South Africa (Rep of),6708.0,0,5336.0,25.71
2026,1,20260101,South Africa (Rep of),3569.0,0,2942.0,21.31
2026,2,20260201,South Africa (Rep of),1727.0,0,1470.0,17.48
2026,3,20260301,South Africa (Rep of),3063.0,0,2069.0,48.04
2026,4,20260401,South Africa (Rep of),3503.0,0,3011.0,16.34
2026,5,20260501,South Africa (Rep of),2176.0,0,2156.0,0.93
2026,6,20260601,South Africa (Rep of),2847.0,0,2394.0,18.92
2026,7,20260701,South Africa (Rep of),3536.0,0,3470.0,1.9
2008,1,20080101,South Korea,50432.0,1,,
2008,2,20080201,South Korea,40998.0,1,,
2008,3,20080301,South Korea,39683.0,1,,
2008,4,20080401,South Korea,33946.0,1,,
2008,5,20080501,South Korea,36412.0,1,,
2008,6,20080601,South Korea,35998.0,1,,
2008,7,20080701,South Korea,39614.0,1,,
2008,8,20080801,South Korea,42338.0,1,,
2008,9,20080901,South Korea,25914.0,1,,
2008,10,20081001,South Korea,30930.0,1,,
2008,11,20081101,South Korea,24445.0,1,,
2008,12,20081201,South Korea,22308.0,1,,
2009,1,20090101,South Korea,25516.0,1,50432.0,-49.41
2009,2,20090201,South Korea,27387.0,1,40998.0,-33.2
2009,3,20090301,South Korea,20759.0,1,39683.0,-47.69
2009,4,20090401,South Korea,21323.0,1,33946.0,-37.19
2009,5,20090501,South Korea,21854.0,1,36412.0,-39.98
2009,6,20090601,South Korea,20991.0,1,35998.0,-41.69
2009,7,20090701,South Korea,30389.0,1,39614.0,-23.29
2009,8,20090801,South Korea,32332.0,1,42338.0,-23.63
2009,9,20090901,South Korea,15714.0,1,25914.0,-39.36
2009,10,20091001,South Korea,16069.0,1,30930.0,-48.05
2009,11,20091101,South Korea,19620.0,1,24445.0,-19.74
2009,12,20091201,South Korea,20033.0,1,22308.0,-10.2
2010,1,20100101,South Korea,39437.0,1,25516.0,54.56
2010,2,20100201,South Korea,29589.0,1,27387.0,8.04
2010,3,20100301,South Korea,30113.0,1,20759.0,45.06
2010,4,20100401,South Korea,24785.0,1,21323.0,16.24
2010,5,20100501,South Korea,32161.0,1,21854.0,47.16
2010,6,20100601,South Korea,30033.0,1,20991.0,43.08
2010,7,20100701,South Korea,32673.0,1,30389.0,7.52
2010,8,20100801,South Korea,34169.0,1,32332.0,5.68
2010,9,20100901,South Korea,25665.0,1,15714.0,63.33
2010,10,20101001,South Korea,29009.0,1,16069.0,80.53
2010,11,20101101,South Korea,27814.0,1,19620.0,41.76
2010,12,20101201,South Korea,25255.0,1,20033.0,26.07
2011,1,20110101,South Korea,41070.0,1,39437.0,4.14
2011,2,20110201,South Korea,36810.0,1,29589.0,24.4
2011,3,20110301,South Korea,29619.0,1,30113.0,-1.64
2011,4,20110401,South Korea,28004.0,1,24785.0,12.99
2011,5,20110501,South Korea,33736.0,1,32161.0,4.9
2011,6,20110601,South Korea,34233.0,1,30033.0,13.98
2011,7,20110701,South Korea,40587.0,1,32673.0,24.22
2011,8,20110801,South Korea,44364.0,1,34169.0,29.84
2011,9,20110901,South Korea,30112.0,1,25665.0,17.33
2011,10,20111001,South Korea,33594.0,1,29009.0,15.81
2011,11,20111101,South Korea,33145.0,1,27814.0,19.17
2011,12,20111201,South Korea,29605.0,1,25255.0,17.22
2012,1,20120101,South Korea,45933.0,1,41070.0,11.84
2012,2,20120201,South Korea,45397.0,1,36810.0,23.33
2012,3,20120301,South Korea,34077.0,1,29619.0,15.05
2012,4,20120401,South Korea,31252.0,1,28004.0,11.6
2012,5,20120501,South Korea,33018.0,1,33736.0,-2.13
2012,6,20120601,South Korea,34394.0,1,34233.0,0.47
2012,7,20120701,South Korea,42524.0,1,40587.0,4.77
2012,8,20120801,South Korea,47383.0,1,44364.0,6.81
2012,9,20120901,South Korea,31247.0,1,30112.0,3.77
2012,10,20121001,South Korea,34713.0,1,33594.0,3.33
2012,11,20121101,South Korea,34014.0,1,33145.0,2.62
2012,12,20121201,South Korea,31232.0,1,29605.0,5.5
2013,1,20130101,South Korea,53193.0,1,45933.0,15.81
2013,2,20130201,South Korea,40229.0,1,45397.0,-11.38
2013,3,20130301,South Korea,36755.0,1,34077.0,7.86
2013,4,20130401,South Korea,31296.0,1,31252.0,0.14
2013,5,20130501,South Korea,33857.0,1,33018.0,2.54
2013,6,20130601,South Korea,36409.0,1,34394.0,5.86
2013,7,20130701,South Korea,41913.0,1,42524.0,-1.44
2013,8,20130801,South Korea,45986.0,1,47383.0,-2.95
2013,9,20130901,South Korea,35599.0,1,31247.0,13.93
2013,10,20131001,South Korea,40157.0,1,34713.0,15.68
2013,11,20131101,South Korea,40388.0,1,34014.0,18.74
2013,12,20131201,South Korea,35986.0,1,31232.0,15.22
2014,1,20140101,South Korea,59745.0,1,53193.0,12.32
2014,2,20140201,South Korea,51930.0,1,40229.0,29.09
2014,3,20140301,South Korea,40995.0,1,36755.0,11.54
2014,4,20140401,South Korea,36247.0,1,31296.0,15.82
2014,5,20140501,South Korea,41946.0,1,33857.0,23.89
2014,6,20140601,South Korea,37589.0,1,36409.0,3.24
2014,7,20140701,South Korea,46666.0,1,41913.0,11.34
2014,8,20140801,South Korea,56623.0,1,45986.0,23.13
2014,9,20140901,South Korea,39276.0,1,35599.0,10.33
2014,10,20141001,South Korea,44810.0,1,40157.0,11.59
2014,11,20141101,South Korea,40230.0,1,40388.0,-0.39
2014,12,20141201,South Korea,40918.0,1,35986.0,13.71
2015,1,20150101,South Korea,71820.0,1,59745.0,20.21
2015,2,20150201,South Korea,51415.0,1,51930.0,-0.99
2015,3,20150301,South Korea,42872.0,1,40995.0,4.58
2015,4,20150401,South Korea,41602.0,1,36247.0,14.77
2015,5,20150501,South Korea,43883.0,1,41946.0,4.62
2015,6,20150601,South Korea,37193.0,1,37589.0,-1.05
2015,7,20150701,South Korea,48375.0,1,46666.0,3.66
2015,8,20150801,South Korea,60468.0,1,56623.0,6.79
2015,9,20150901,South Korea,39063.0,1,39276.0,-0.54
2015,10,20151001,South Korea,50582.0,1,44810.0,12.88
2015,11,20151101,South Korea,44988.0,1,40230.0,11.83
2015,12,20151201,South Korea,44821.0,1,40918.0,9.54
2016,1,20160101,South Korea,74180.0,1,71820.0,3.29
2016,2,20160201,South Korea,57595.0,1,51415.0,12.02
2016,3,20160301,South Korea,40959.0,1,42872.0,-4.46
2016,4,20160401,South Korea,41356.0,1,41602.0,-0.59
2016,5,20160501,South Korea,44932.0,1,43883.0,2.39
2016,6,20160601,South Korea,43766.0,1,37193.0,17.67
2016,7,20160701,South Korea,54700.0,1,48375.0,13.07
2016,8,20160801,South Korea,62018.0,1,60468.0,2.56
2016,9,20160901,South Korea,37742.0,1,39063.0,-3.38
2016,10,20161001,South Korea,34346.0,1,50582.0,-32.1
2016,11,20161101,South Korea,36314.0,1,44988.0,-19.28
2016,12,20161201,South Korea,38601.0,1,44821.0,-13.88
2017,1,20170101,South Korea,60247.0,1,74180.0,-18.78
2017,2,20170201,South Korea,60174.0,1,57595.0,4.48
2017,3,20170301,South Korea,43942.0,1,40959.0,7.28
2017,4,20170401,South Korea,48829.0,1,41356.0,18.07
2017,5,20170501,South Korea,52762.0,1,44932.0,17.43
2017,6,20170601,South Korea,49487.0,1,43766.0,13.07
2017,7,20170701,South Korea,58326.0,1,54700.0,6.63
2017,8,20170801,South Korea,60957.0,1,62018.0,-1.71
2017,9,20170901,South Korea,47602.0,1,37742.0,26.12
2017,10,20171001,South Korea,53430.0,1,34346.0,55.56
2017,11,20171101,South Korea,52123.0,1,36314.0,43.53
2017,12,20171201,South Korea,43484.0,1,38601.0,12.65
2018,1,20180101,South Korea,75502.0,1,60247.0,25.32
2018,2,20180201,South Korea,53161.0,1,60174.0,-11.65
2018,3,20180301,South Korea,49127.0,1,43942.0,11.8
2018,4,20180401,South Korea,44550.0,1,48829.0,-8.76
2018,5,20180501,South Korea,46720.0,1,52762.0,-11.45
